#{"t_start": 1614252691.418022}
r,l,t,rew_unnormalized,forces
1.3922813,32.0,5506.02773475647,-8186.253,958.4143
1.4461497,32.0,5518.355622291565,-7282.3623,950.949
1.4555987,32.0,5530.862854480743,-7101.543,919.5627
1.4144353,32.0,5542.906012058258,-7743.475,956.7749
1.3889334,32.0,5555.715647697449,-8131.654,945.7713
1.3667688,32.0,5568.285759449005,-8466.356,945.53845
1.398909,32.0,5580.546808481216,-7919.4844,949.6375
1.3450007,32.0,5593.273321151733,-8766.941,972.54553
1.433117,32.0,5605.7924427986145,-7317.9995,945.6343
1.4024365,32.0,5617.629187107086,-7787.663,964.45
1.3881655,32.0,5629.973911762238,-7991.97,978.61194
1.3512104,32.0,5642.5054750442505,-8561.628,972.4773
1.3835309,32.0,5655.349791049957,-8018.6255,966.2849
1.3140672,32.0,5667.905096769333,-9109.519,972.92737
1.3846078,32.0,5680.2744398117065,-7953.143,973.7475
1.4380368,32.0,5692.116731405258,-7072.345,955.9174
1.4068242,32.0,5704.132612466812,-7546.52,941.3095
1.3548007,32.0,5716.558489561081,-8353.415,983.8778
1.281663,32.0,5728.391916036606,-9498.039,975.88336
1.3615116,32.0,5740.683444976807,-8202.444,952.5147
1.3784734,32.0,5753.044857263565,-7908.268,977.0846
1.3431505,32.0,5765.724642753601,-8447.144,954.3702
1.3300128,32.0,5778.356457948685,-8631.68,978.06836
1.3527527,32.0,5791.054574012756,-8248.611,994.1113
