#{"t_start": 1611072861.059411, "env_id": "burger-v106"}
r,l,t
-0.030085,32,416.779952
-0.050321,32,416.95324
-0.219927,32,417.126398
-0.272248,32,417.300872
-0.175914,32,417.473985
-0.192447,32,417.646744
-0.165627,32,417.819426
-0.076994,32,417.992607
-0.222205,32,418.165493
-0.078498,32,418.337788
-0.025571,32,418.510522
-0.076918,32,418.683248
-0.052289,32,418.855529
-0.092491,32,419.032286
-0.069498,32,419.207518
-0.065043,32,419.381066
-0.148287,32,419.555836
-0.19646,32,419.730887
-0.139442,32,419.904432
-0.07871,32,420.079467
-0.108772,32,420.254545
-0.16558,32,420.429186
-0.049432,32,420.603282
-0.242083,32,420.777364
-0.159846,32,420.96132
-0.016699,32,421.13526
-0.251135,32,421.311534
-0.352868,32,421.486855
-0.097623,32,421.662588
-0.05397,32,421.836754
-0.108674,32,422.010649
-0.075397,32,422.184157
-0.157516,32,422.358085
-0.252712,32,422.532641
-0.054043,32,422.707628
-0.098818,32,422.881266
-0.192101,32,423.054849
-0.164481,32,423.229291
-0.149091,32,423.403631
-0.179568,32,423.57745
-0.037515,32,423.75288
-0.067893,32,423.926952
-0.067498,32,424.104788
-0.194434,32,424.279063
-0.04748,32,424.453632
-0.191439,32,424.627811
-0.199834,32,424.802379
-0.015317,32,424.976916
-0.145152,32,425.151222
-0.067568,32,425.325622
-0.092636,32,426.976138
-0.193244,32,427.151094
-0.055759,32,427.326153
-0.079539,32,427.498887
-0.195242,32,427.671116
-0.044217,32,427.843177
-0.163933,32,428.014345
-0.054496,32,428.191543
-0.318176,32,428.415821
-0.166541,32,428.612201
-0.077427,32,428.80764
-0.0409,32,428.982512
-0.126548,32,429.157316
-0.115381,32,429.330541
-0.024268,32,429.503701
-0.258127,32,429.684021
-0.11657,32,429.857473
-0.087797,32,430.029864
-0.148485,32,430.202377
-0.074245,32,430.374449
-0.204365,32,430.547739
-0.048051,32,430.722732
-0.053676,32,430.894332
-0.079306,32,431.063828
-0.074847,32,431.233092
-0.131499,32,431.401187
-0.245579,32,431.572316
-0.186114,32,431.753045
-0.126851,32,431.926114
-0.077454,32,432.100934
-0.057382,32,432.281368
-0.076545,32,432.454268
-0.193798,32,432.626969
-0.094394,32,432.798504
-0.035832,32,432.971413
-0.218757,32,433.144755
-0.005213,32,433.316474
-0.142011,32,433.487911
-0.127675,32,433.660201
-0.021225,32,433.833871
-0.060852,32,434.006472
-0.070778,32,434.178997
-0.041536,32,434.35022
-0.01428,32,434.521532
-0.072931,32,434.69299
-0.035754,32,434.865381
-0.222041,32,435.038459
-0.167795,32,435.210408
-0.248762,32,435.38207
-0.036098,32,435.553692
-0.116918,32,435.724882
-0.051278,32,435.895978
-0.009265,32,436.068054
-0.176757,32,436.240178
-0.114253,32,436.411116
-0.278567,32,436.58235
-0.090347,32,436.75354
-0.037791,32,436.924762
-0.045794,32,437.097284
-0.108943,32,437.269204
-0.196426,32,437.440362
-0.154901,32,437.611697
-0.113794,32,437.783275
-0.023826,32,437.954393
-0.118104,32,439.377989
-0.097388,32,439.545428
-0.040037,32,439.713344
-0.121676,32,439.881177
-0.063491,32,440.048964
-0.075416,32,440.216765
-0.018735,32,440.384734
-0.235864,32,440.553132
-0.209353,32,440.721384
-0.144051,32,440.889397
-0.149416,32,441.057523
-0.025084,32,441.225561
-0.101162,32,441.393048
-0.126954,32,441.560662
-0.160689,32,441.728334
-0.114437,32,441.895766
-0.051387,32,442.063619
-0.150183,32,442.231353
-0.148701,32,442.399328
-0.042911,32,442.571742
-0.186986,32,442.74867
-0.126626,32,442.921065
-0.132895,32,443.090394
-0.13887,32,443.258608
-0.138349,32,443.426472
-0.131596,32,443.596545
-0.32838,32,443.850469
-0.058501,32,444.023176
-0.029892,32,444.195104
-0.222373,32,444.365486
-0.249002,32,444.533835
-0.01819,32,444.702866
-0.141382,32,444.872009
-0.298218,32,445.040742
-0.086586,32,445.209663
-0.032935,32,445.378502
-0.116449,32,445.547467
-0.048241,32,445.716222
-0.029071,32,445.885002
-0.099212,32,446.053988
-0.242291,32,446.227288
-0.059056,32,446.399356
-0.188427,32,446.570564
-0.122939,32,446.740903
-0.042102,32,446.910126
-0.288656,32,447.079459
-0.169415,32,447.249292
-0.20961,32,447.421446
-0.039246,32,447.593193
-0.040624,32,447.765635
-0.179736,32,447.937912
-0.055412,32,448.109444
-0.101014,32,448.279273
-0.134581,32,448.448792
-0.20023,32,448.618313
-0.142148,32,448.788196
-0.287726,32,448.957523
-0.230839,32,449.12746
-0.039791,32,449.297292
-0.115092,32,449.46762
-0.075693,32,449.639655
-0.121001,32,449.812089
-0.076706,32,449.983878
-0.149942,32,450.155998
-0.032318,32,451.61195
-0.067831,32,451.782208
-0.159335,32,451.952176
-0.098621,32,452.122777
-0.100391,32,452.292458
-0.112912,32,452.464997
-0.126199,32,452.63726
-0.073326,32,452.809154
-0.097055,32,452.981445
-0.140587,32,453.154138
-0.117524,32,453.326974
-0.007723,32,453.499567
-0.117909,32,453.671887
-0.146763,32,453.84392
-0.018949,32,454.016686
-0.088593,32,454.189407
-0.077302,32,454.361786
-0.038256,32,454.534324
-0.162538,32,454.706439
-0.127867,32,454.878841
-0.090239,32,455.051708
-0.135258,32,455.225626
-0.222993,32,455.398335
-0.195785,32,455.570817
-0.038512,32,455.744901
-0.070281,32,455.918919
-0.11525,32,456.091838
-0.089926,32,456.266144
-0.208826,32,456.43783
-0.125483,32,456.609532
-0.152973,32,456.781698
-0.219613,32,456.954008
-0.159765,32,457.126666
-0.035526,32,457.299377
-0.10285,32,457.472024
-0.188921,32,457.644542
-0.084031,32,457.818807
-0.079341,32,457.990571
-0.124281,32,458.162576
-0.185441,32,458.334558
-0.090294,32,458.506062
-0.053613,32,458.68888
-0.110066,32,458.861676
-0.183997,32,459.033684
-0.071432,32,459.20559
-0.167411,32,459.377549
-0.121931,32,459.549567
-0.172681,32,459.720881
-0.223916,32,459.892816
-0.208886,32,460.065218
-0.150365,32,460.238065
-0.032283,32,460.410273
-0.085042,32,460.582517
-0.010939,32,460.754908
-0.144366,32,460.927149
-0.062162,32,461.099414
-0.063374,32,461.272089
-0.122345,32,461.444091
-0.049656,32,461.616059
-0.141192,32,461.788043
-0.146985,32,461.959747
-0.120053,32,462.132829
-0.175048,32,462.305235
-0.202297,32,462.477633
-0.121268,32,464.009567
-0.098975,32,464.178953
-0.136312,32,464.348367
-0.031767,32,464.517365
-0.039363,32,464.687346
-0.135631,32,464.856699
-0.105881,32,465.025732
-0.27523,32,465.197351
-0.127435,32,465.367116
-0.029988,32,465.537346
-0.059812,32,465.708868
-0.07203,32,465.880638
-0.137456,32,466.052624
-0.070705,32,466.224924
-0.088712,32,466.395188
-0.013345,32,466.563473
-0.042642,32,466.734896
-0.105974,32,466.906339
-0.050403,32,467.076833
-0.1681,32,467.24656
-0.00872,32,467.415379
-0.160387,32,467.585485
-0.09816,32,467.755185
-0.14067,32,467.924361
-0.107431,32,468.093062
-0.207223,32,468.262364
-0.077892,32,468.431493
-0.113152,32,468.601189
-0.246136,32,468.770462
-0.15814,32,468.940441
-0.076264,32,469.109375
-0.110039,32,469.278799
-0.143949,32,469.447925
-0.041864,32,469.619965
-0.081372,32,469.791897
-0.040317,32,469.963462
-0.208153,32,470.1359
-0.203983,32,470.307916
-0.114952,32,470.478204
-0.043671,32,470.6483
-0.168848,32,470.827649
-0.055762,32,470.998418
-0.096624,32,471.168446
-0.106779,32,471.338293
-0.070754,32,471.507998
-0.04426,32,471.677122
-0.057597,32,471.845986
-0.108211,32,472.015655
-0.086234,32,472.183678
-0.030064,32,472.352602
-0.143639,32,472.5213
-0.175017,32,472.689769
-0.10774,32,472.858474
-0.124309,32,473.027016
-0.059658,32,473.196318
-0.014775,32,473.36631
-0.07782,32,473.534853
-0.128743,32,473.703536
-0.101343,32,473.874829
-0.151619,32,474.04691
-0.018062,32,474.218647
-0.120626,32,474.390473
-0.179182,32,474.562204
-0.068332,32,474.734318
-0.132326,32,476.307329
-0.276328,32,476.482688
-0.175338,32,476.657644
-0.03143,32,476.83298
-0.092911,32,477.008096
-0.100785,32,477.183669
-0.114932,32,477.358919
-0.29158,32,477.533919
-0.073961,32,477.709702
-0.159142,32,477.884014
-0.046887,32,478.060994
-0.096467,32,478.236848
-0.02869,32,478.411851
-0.164761,32,478.586833
-0.0536,32,478.762483
-0.030608,32,478.938053
-0.020455,32,479.113822
-0.06513,32,479.289615
-0.006782,32,479.465353
-0.153931,32,479.641331
-0.130584,32,479.81717
-0.261393,32,479.992751
-0.171627,32,480.168314
-0.053251,32,480.343805
-0.127488,32,480.519211
-0.038703,32,480.694695
-0.160332,32,480.869923
-0.033733,32,481.045499
-0.130427,32,481.221335
-0.089748,32,481.396912
-0.144668,32,481.571839
-0.226954,32,481.747426
-0.128976,32,481.923015
-0.032537,32,482.100536
-0.022974,32,482.278568
-0.164697,32,482.45611
-0.094112,32,482.632184
-0.022038,32,482.813523
-0.085469,32,482.997073
-0.089696,32,483.173663
-0.070996,32,483.352619
-0.046498,32,483.529613
-0.11227,32,483.706956
-0.043765,32,483.883352
-0.142068,32,484.059217
-0.055065,32,484.23459
-0.102711,32,484.409907
-0.171342,32,484.58584
-0.063197,32,484.761463
-0.183754,32,484.938776
-0.058948,32,485.114291
-0.105075,32,485.292412
-0.131695,32,485.469285
-0.142267,32,485.649149
-0.178669,32,485.831606
-0.042046,32,486.007979
-0.120199,32,486.187885
-0.285716,32,486.367106
-0.105692,32,486.543173
-0.182529,32,486.722214
-0.020552,32,486.902222
-0.054368,32,487.078824
-0.124896,32,487.256386
-0.064698,32,487.436583
-0.069975,32,489.031723
-0.31238,32,489.203254
-0.098161,32,489.382173
-0.14382,32,489.560791
-0.124139,32,489.74139
-0.184207,32,489.920502
-0.09747,32,490.09958
-0.143864,32,490.278546
-0.192006,32,490.456468
-0.151191,32,490.634312
-0.052328,32,490.813399
-0.196236,32,490.991352
-0.253365,32,491.170372
-0.048273,32,491.34859
-0.169487,32,491.526784
-0.131312,32,491.706521
-0.072613,32,491.886092
-0.032721,32,492.066714
-0.139705,32,492.245372
-0.124933,32,492.424275
-0.177828,32,492.604274
-0.029963,32,492.783144
-0.100721,32,492.961812
-0.169329,32,493.142313
-0.131157,32,493.321238
-0.029228,32,493.50011
-0.046039,32,493.701601
-0.18578,32,493.904886
-0.07584,32,494.092583
-0.127544,32,494.279748
-0.101589,32,494.458956
-0.1317,32,494.680107
-0.230306,32,494.863184
-0.14306,32,495.044316
-0.248869,32,495.223219
-0.173036,32,495.403785
-0.034758,32,495.582307
-0.093281,32,495.760321
-0.066362,32,495.939306
-0.038684,32,496.119909
-0.07826,32,496.302003
-0.026246,32,496.483778
-0.253604,32,496.671766
-0.17463,32,496.869792
-0.283911,32,497.0574
-0.232071,32,497.246624
-0.136208,32,497.441408
-0.054026,32,497.627841
-0.024393,32,497.805982
-0.068559,32,497.984699
-0.137471,32,498.164367
-0.190056,32,498.342393
-0.154255,32,498.519798
-0.041271,32,498.697092
-0.163706,32,498.87397
-0.325025,32,499.055203
-0.086886,32,499.233829
-0.18767,32,499.411262
-0.068573,32,499.589144
-0.126531,32,499.766575
-0.201008,32,499.94373
-0.087081,32,500.122183
-0.095667,32,500.299738
-0.166251,32,500.477134
-0.265922,32,502.24303
-0.175833,32,502.416467
-0.061138,32,502.590565
-0.175007,32,502.76423
-0.16124,32,502.936802
-0.114353,32,503.10879
-0.014288,32,503.280849
-0.147514,32,503.452585
-0.056765,32,503.627444
-0.208206,32,503.803755
-0.108272,32,503.977409
-0.041449,32,504.152247
-0.161884,32,504.328749
-0.04354,32,504.500994
-0.076642,32,504.673568
-0.039749,32,504.845448
-0.042314,32,505.017843
-0.146421,32,505.195138
-0.049468,32,505.369093
-0.065632,32,505.541837
-0.072859,32,505.714984
-0.150525,32,505.892826
-0.048653,32,506.077928
-0.189879,32,506.260906
-0.070283,32,506.44875
-0.122574,32,506.625927
-0.054508,32,506.801971
-0.18336,32,506.977429
-0.123194,32,507.155166
-0.30144,32,507.336519
-0.125008,32,507.514709
-0.107161,32,507.695106
-0.134147,32,507.877819
-0.150281,32,508.053644
-0.118081,32,508.229589
-0.141916,32,508.406721
-0.062799,32,508.586751
-0.048266,32,508.763763
-0.124293,32,508.94124
-0.073743,32,509.120346
-0.166115,32,509.296299
-0.234451,32,509.472305
-0.135475,32,509.654986
-0.27594,32,509.832889
-0.306775,32,510.010058
-0.107748,32,510.192928
-0.118027,32,510.371393
-0.125545,32,510.547867
-0.138283,32,510.724128
-0.172964,32,510.902572
-0.149046,32,511.089296
-0.121217,32,511.2923
-0.302977,32,511.474447
-0.218528,32,511.653651
-0.171408,32,511.831214
-0.103108,32,512.007375
-0.094539,32,512.185527
-0.033693,32,512.364125
-0.065981,32,512.542387
-0.050923,32,512.719456
-0.105465,32,512.89469
-0.026397,32,513.070587
-0.185661,32,513.245458
-0.060023,32,513.420905
-0.11368,32,515.013083
-0.029166,32,515.189433
-0.144705,32,515.365054
-0.061809,32,515.540324
-0.066471,32,515.715937
-0.201482,32,515.891258
-0.173684,32,516.066717
-0.153407,32,516.242986
-0.210098,32,516.418814
-0.165653,32,516.598899
-0.280737,32,516.774162
-0.062278,32,516.95015
-0.202689,32,517.125722
-0.176909,32,517.30166
-0.034709,32,517.476768
-0.009224,32,517.650776
-0.055923,32,517.822688
-0.170171,32,517.99465
-0.110722,32,518.166242
-0.092243,32,518.342142
-0.064282,32,518.519134
-0.203056,32,518.695549
-0.262055,32,518.872657
-0.058064,32,519.049156
-0.106168,32,519.228538
-0.240105,32,519.405164
-0.034696,32,519.581576
-0.036335,32,519.760748
-0.106822,32,519.97331
-0.334677,32,520.151996
-0.080483,32,520.330856
-0.066331,32,520.508813
-0.17688,32,520.686897
-0.105379,32,520.873615
-0.102961,32,521.052902
-0.090449,32,521.236516
-0.113357,32,521.410563
-0.04654,32,521.584641
-0.133245,32,521.760317
-0.058361,32,521.935982
-0.212161,32,522.110483
-0.048896,32,522.284271
-0.159654,32,522.457481
-0.03908,32,522.633049
-0.137214,32,522.815644
-0.088933,32,523.006747
-0.161906,32,523.190818
-0.150706,32,523.37507
-0.034929,32,523.559945
-0.069735,32,523.734733
-0.110729,32,523.908991
-0.055468,32,524.083205
-0.183883,32,524.257118
-0.112374,32,524.431198
-0.051306,32,524.614299
-0.109374,32,524.788275
-0.066545,32,524.961172
-0.18028,32,525.134764
-0.281897,32,525.31317
-0.021179,32,525.494041
-0.064958,32,525.67124
-0.122574,32,525.848168
-0.104407,32,526.032504
-0.218715,32,526.210781
-0.113373,32,527.743297
-0.07524,32,527.919774
-0.228712,32,528.093863
-0.153802,32,528.268692
-0.201265,32,528.443546
-0.078766,32,528.617165
-0.050956,32,528.791484
-0.122387,32,528.965504
-0.24353,32,529.139506
-0.042255,32,529.313566
-0.015411,32,529.487386
-0.22054,32,529.660748
-0.04998,32,529.834835
-0.0858,32,530.008828
-0.059798,32,530.183579
-0.062082,32,530.357525
-0.145823,32,530.53069
-0.089695,32,530.704001
-0.053861,32,530.877921
-0.248817,32,531.051708
-0.07204,32,531.225854
-0.079299,32,531.399582
-0.129996,32,531.572866
-0.206251,32,531.746178
-0.176963,32,531.91946
-0.116411,32,532.093509
-0.074515,32,532.26816
-0.105063,32,532.442422
-0.077785,32,532.626847
-0.237239,32,532.80483
-0.131534,32,532.979105
-0.127005,32,533.153354
-0.179176,32,533.32871
-0.202744,32,533.50559
-0.073092,32,533.679386
-0.114636,32,533.85422
-0.029498,32,534.037053
-0.166773,32,534.211572
-0.109912,32,534.386581
-0.046116,32,534.560398
-0.035715,32,534.73851
-0.057808,32,534.912732
-0.106829,32,535.087153
-0.165164,32,535.261298
-0.032568,32,535.43535
-0.153112,32,535.608298
-0.083053,32,535.782627
-0.083815,32,535.956429
-0.051548,32,536.130704
-0.144853,32,536.305218
-0.031147,32,536.478805
-0.040197,32,536.651713
-0.15982,32,536.825128
-0.259963,32,536.998531
-0.04226,32,537.172562
-0.084422,32,537.347018
-0.169622,32,537.520159
-0.166072,32,537.692879
-0.131146,32,537.865623
-0.072366,32,538.038914
-0.124923,32,538.212003
-0.102928,32,538.385238
-0.039677,32,538.557829
-0.190418,32,538.73075
-0.2211,32,540.264091
-0.084163,32,540.432671
-0.17363,32,540.600939
-0.051805,32,540.76976
-0.16033,32,540.937819
-0.063399,32,541.106445
-0.16877,32,541.275757
-0.235155,32,541.447319
-0.087637,32,541.619424
-0.082531,32,541.791569
-0.051883,32,541.963204
-0.024072,32,542.143887
-0.046412,32,542.320408
-0.21952,32,542.490951
-0.04744,32,542.663199
-0.131917,32,542.835098
-0.043436,32,543.007708
-0.04551,32,543.180118
-0.219572,32,543.354559
-0.149642,32,543.530113
-0.11453,32,543.703045
-0.109368,32,543.875572
-0.106534,32,544.046651
-0.111393,32,544.217405
-0.126114,32,544.390061
-0.024463,32,544.563426
-0.016058,32,544.738144
-0.052645,32,544.91277
-0.028397,32,545.086169
-0.225745,32,545.259938
-0.145123,32,545.435389
-0.026096,32,545.608063
-0.128256,32,545.778991
-0.107014,32,545.949692
-0.146186,32,546.120771
-0.060841,32,546.292121
-0.076703,32,546.471093
-0.145732,32,546.643641
-0.079798,32,546.815692
-0.286684,32,546.986882
-0.149231,32,547.158676
-0.058692,32,547.330435
-0.178377,32,547.501775
-0.231644,32,547.673465
-0.061124,32,547.844942
-0.083516,32,548.01638
-0.140622,32,548.1884
-0.085104,32,548.359602
-0.076765,32,548.530735
-0.128455,32,548.70212
-0.055963,32,548.873645
-0.101106,32,549.04516
-0.092684,32,549.216649
-0.085857,32,549.387702
-0.030182,32,549.561772
-0.056323,32,549.736947
-0.106885,32,549.912246
-0.197654,32,550.087798
-0.019013,32,550.263596
-0.111059,32,550.439064
-0.048473,32,550.614448
-0.127334,32,550.790217
-0.083395,32,550.966048
-0.07876,32,551.141356
-0.102484,32,552.761141
-0.101803,32,552.936723
-0.095827,32,553.112388
-0.125685,32,553.296734
-0.151443,32,553.472362
-0.055024,32,553.648048
-0.247578,32,553.823761
-0.169672,32,553.998409
-0.192636,32,554.173281
-0.187929,32,554.34869
-0.185033,32,554.52338
-0.091805,32,554.697932
-0.169695,32,554.872512
-0.186697,32,555.047487
-0.073258,32,555.222492
-0.166283,32,555.397927
-0.030705,32,555.572936
-0.11164,32,555.748237
-0.088665,32,555.923032
-0.153916,32,556.098199
-0.087333,32,556.274046
-0.143169,32,556.450168
-0.074113,32,556.625989
-0.100663,32,556.801239
-0.005567,32,556.97601
-0.068859,32,557.151133
-0.212802,32,557.327315
-0.049994,32,557.507424
-0.014812,32,557.685355
-0.076003,32,557.863115
-0.035413,32,558.03958
-0.067439,32,558.2157
-0.025649,32,558.401082
-0.016658,32,558.577507
-0.052963,32,558.7546
-0.022546,32,558.931048
-0.180276,32,559.106785
-0.096014,32,559.282073
-0.141961,32,559.45758
-0.162014,32,559.633254
-0.146082,32,559.80814
-0.077697,32,559.983737
-0.106117,32,560.158976
-0.062611,32,560.334028
-0.137477,32,560.509014
-0.063742,32,560.684027
-0.103145,32,560.859497
-0.019328,32,561.034826
-0.059942,32,561.210627
-0.01139,32,561.385991
-0.208522,32,561.561114
-0.035993,32,561.735876
-0.069383,32,561.911629
-0.095017,32,562.089474
-0.0313,32,562.26571
-0.186332,32,562.441853
-0.113859,32,562.618579
-0.033799,32,562.794827
-0.119498,32,562.970194
-0.138907,32,563.145643
-0.061965,32,563.321288
-0.273181,32,563.496263
-0.050798,32,563.671606
-0.071033,32,563.847142
-0.068233,32,565.381603
-0.064865,32,565.553982
-0.109588,32,565.726055
-0.050152,32,565.897832
-0.175123,32,566.070809
-0.213009,32,566.243335
-0.098195,32,566.416894
-0.117722,32,566.590906
-0.126835,32,566.763652
-0.180409,32,566.936274
-0.026643,32,567.109004
-0.050881,32,567.281276
-0.072205,32,567.452967
-0.070619,32,567.625785
-0.101993,32,567.7992
-0.161309,32,567.971771
-0.157123,32,568.14428
-0.13165,32,568.316596
-0.248483,32,568.488285
-0.151089,32,568.660135
-0.059545,32,568.832124
-0.073284,32,569.00408
-0.05741,32,569.183171
-0.141235,32,569.362826
-0.086104,32,569.537654
-0.217968,32,569.713194
-0.092935,32,569.88817
-0.20727,32,570.063533
-0.11966,32,570.238767
-0.249951,32,570.414056
-0.041786,32,570.588869
-0.152032,32,570.763598
-0.045111,32,570.938643
-0.262002,32,571.111845
-0.117422,32,571.287233
-0.124508,32,571.462668
-0.042609,32,571.638448
-0.189638,32,571.81445
-0.26325,32,571.98913
-0.068677,32,572.1641
-0.058108,32,572.339587
-0.068926,32,572.515229
-0.041577,32,572.690979
-0.109906,32,572.866266
-0.077041,32,573.041352
-0.087562,32,573.21712
-0.12451,32,573.393182
-0.089341,32,573.568528
-0.08574,32,573.743863
-0.201512,32,573.927191
-0.077511,32,574.103181
-0.116453,32,574.278931
-0.061605,32,574.454876
-0.136248,32,574.630303
-0.073634,32,574.805559
-0.171245,32,574.980704
-0.010888,32,575.156728
-0.20757,32,575.333425
-0.157357,32,575.508301
-0.281126,32,575.683436
-0.014225,32,575.858853
-0.076938,32,576.034385
-0.126591,32,576.210179
-0.082653,32,576.385795
-0.128532,32,577.966633
-0.103677,32,578.141716
-0.03855,32,578.316546
-0.105561,32,578.491401
-0.052923,32,578.666369
-0.087363,32,578.840995
-0.15648,32,579.015591
-0.047638,32,579.190052
-0.130559,32,579.366371
-0.077517,32,579.542546
-0.176086,32,579.718375
-0.231295,32,579.894791
-0.172607,32,580.070366
-0.10012,32,580.246989
-0.199592,32,580.423206
-0.239639,32,580.599046
-0.153412,32,580.774802
-0.176555,32,580.950402
-0.11127,32,581.125999
-0.213427,32,581.301488
-0.062447,32,581.477925
-0.025719,32,581.654091
-0.073822,32,581.830908
-0.098159,32,582.006947
-0.068373,32,582.182628
-0.068204,32,582.358536
-0.066915,32,582.533232
-0.122359,32,582.708258
-0.045946,32,582.883074
-0.112831,32,583.058259
-0.076098,32,583.233174
-0.252165,32,583.409003
-0.179974,32,583.583307
-0.074856,32,583.758425
-0.135479,32,583.933014
-0.157633,32,584.108473
-0.128114,32,584.283493
-0.062108,32,584.459818
-0.050208,32,584.635997
-0.029625,32,584.811902
-0.140258,32,584.98738
-0.1254,32,585.1628
-0.051824,32,585.338438
-0.10794,32,585.514185
-0.010035,32,585.689016
-0.027161,32,585.864326
-0.166615,32,586.040164
-0.037628,32,586.21504
-0.076393,32,586.390474
-0.280025,32,586.565392
-0.031793,32,586.74163
-0.09778,32,586.917434
-0.285909,32,587.092811
-0.054375,32,587.268284
-0.219876,32,587.444877
-0.023394,32,587.620805
-0.060109,32,587.796394
-0.063393,32,587.97176
-0.126269,32,588.146749
-0.241176,32,588.323276
-0.195439,32,588.499438
-0.103972,32,588.674846
-0.069458,32,588.851301
-0.122552,32,589.031324
-0.041654,32,590.676188
-0.075827,32,590.846536
-0.114206,32,591.015954
-0.176338,32,591.185086
-0.110703,32,591.353344
-0.20376,32,591.521497
-0.08584,32,591.689794
-0.108438,32,591.86164
-0.132855,32,592.034664
-0.044795,32,592.203874
-0.07752,32,592.375757
-0.162097,32,592.549643
-0.100463,32,592.723716
-0.153754,32,592.896034
-0.104234,32,593.069746
-0.025702,32,593.241864
-0.031156,32,593.414555
-0.099926,32,593.58646
-0.030811,32,593.75872
-0.096285,32,593.934125
-0.223845,32,594.106369
-0.181106,32,594.278413
-0.218295,32,594.450996
-0.069884,32,594.623526
-0.130613,32,594.79561
-0.058743,32,594.967991
-0.041681,32,595.14047
-0.071552,32,595.312405
-0.093446,32,595.484305
-0.07648,32,595.657898
-0.110109,32,595.830791
-0.10412,32,596.004408
-0.013604,32,596.176526
-0.080372,32,596.349332
-0.179646,32,596.521591
-0.062216,32,596.693787
-0.21747,32,596.866221
-0.037345,32,597.040963
-0.2233,32,597.213142
-0.194188,32,597.385414
-0.141135,32,597.558007
-0.144098,32,597.730748
-0.139017,32,597.903839
-0.090759,32,598.076604
-0.078133,32,598.24972
-0.157143,32,598.422659
-0.070008,32,598.595183
-0.232082,32,598.767737
-0.178407,32,598.941422
-0.072376,32,599.114565
-0.036409,32,599.286911
-0.045248,32,599.45924
-0.060916,32,599.631573
-0.089037,32,599.803698
-0.169464,32,599.978187
-0.163747,32,600.15062
-0.102527,32,600.322358
-0.100458,32,600.503726
-0.053922,32,600.675063
-0.060595,32,600.847125
-0.119296,32,601.022049
-0.057804,32,601.197597
-0.11877,32,601.373303
-0.15751,32,601.548527
-0.069237,32,603.127242
-0.113498,32,603.303397
-0.170939,32,603.479079
-0.046086,32,603.654065
-0.143865,32,603.829763
-0.04692,32,604.004632
-0.212995,32,604.179958
-0.107352,32,604.355386
-0.139192,32,604.530998
-0.205152,32,604.70529
-0.02243,32,604.882224
-0.150512,32,605.058129
-0.146509,32,605.234172
-0.222897,32,605.409627
-0.131882,32,605.585019
-0.020367,32,605.75969
-0.029757,32,605.93631
-0.182387,32,606.110575
-0.133017,32,606.285865
-0.050336,32,606.459594
-0.144123,32,606.634255
-0.107429,32,606.809446
-0.082521,32,606.984631
-0.040363,32,607.157156
-0.098738,32,607.324874
-0.151362,32,607.497895
-0.067224,32,607.672601
-0.049425,32,607.847037
-0.070146,32,608.021667
-0.205523,32,608.196639
-0.112459,32,608.371185
-0.114681,32,608.542887
-0.085239,32,608.712615
-0.070908,32,608.881143
-0.009705,32,609.050133
-0.06002,32,609.219253
-0.135459,32,609.389275
-0.110582,32,609.564116
-0.145138,32,609.739825
-0.241658,32,609.914234
-0.166811,32,610.088902
-0.04768,32,610.264122
-0.102364,32,610.438704
-0.136268,32,610.611033
-0.009185,32,610.779262
-0.129424,32,610.950239
-0.035572,32,611.125283
-0.010733,32,611.296866
-0.038407,32,611.468642
-0.150513,32,611.644675
-0.028359,32,611.818649
-0.07072,32,611.993476
-0.073994,32,612.16931
-0.285192,32,612.343932
-0.211894,32,612.515593
-0.115575,32,612.686102
-0.027807,32,612.854979
-0.212828,32,613.02381
-0.053136,32,613.194522
-0.140649,32,613.368793
-0.028088,32,613.544918
-0.042793,32,613.71985
-0.110065,32,613.895746
-0.065877,32,614.070705
-0.079066,32,621.006944
-0.078185,32,623.561086
-0.063845,32,626.114088
-0.097393,32,628.671901
-0.053131,32,631.221858
-0.194412,32,633.770506
-0.086064,32,636.330594
-0.034933,32,638.884399
-0.104604,32,641.477388
-0.068599,32,644.048998
-0.06544,32,646.592567
-0.09267,32,649.136515
-0.144395,32,651.699202
-0.259506,32,654.275675
-0.100369,32,656.832641
-0.066347,32,659.39054
-0.009382,32,661.945521
-0.047408,32,664.500684
-0.060839,32,667.071358
-0.133016,32,669.64945
-0.022956,32,672.240528
